Lab_No,Client,Project,Sample_Number,Matrix,Client_Sample_ID,Source,Site.ID,State,Date_Sampled,X,X.1,Pit,Horizon,Depth,Collection_Method,Lat_Degree,Lat_Min,Lat_Sec,Long_Degree,Long_Min,Long_Sec,Sample_Type,Temp,Stage,Record_Number,Flow,Lysimeter_Vol,Acid.Neutralizing.Capacity,Ammonium,Calcium,Chloride,Dissolved.Organic.Carbon,Filtered.Aluminum,Filtered.Calcium,Filtered.Iron,Filtered.Magnesium,Filtered.Potassium,Filtered.Silicon,Filtered.Sodium,Magnesium,Nitrate,Organic.Monomeric.Aluminum,Organic.Monomeric.Iron,Oxygen.18,pH,Potassium,Silicon,Sodium,Specific.Conductance,Sulfate,Total.Aluminum,Total.Monomeric.Aluminum,Total.Monomeric.Iron,UV254,Q,Sug,DOCmg,mDOCmg,mDOC,SUVA,spT16,spT6,spT8
104916,USGS Watersheds Group,HON,104916-11,Water,59221,T16,NA,NA,25-Sep-13,9:21:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,NT,8.2,NA,NA,NA,NA,-24.76092148,0.620000005,NA,6.524499893,421.3205872,15.6891613,14.15209293,0.937283874,4.428940773,1.480747342,76.94436646,20.31633568,NA,6.638500214,4.795000076,NA,NA,4.624658585,NA,NA,NA,19.77000046,34.81900024,NA,10.06700039,NA,0.199000001,605054.9969,1.085888047,5.060482448,3061870.192,254922126.6,0.039324314,1,NA,NA
104916,USGS Watersheds Group,HON,104916-12,Water,59222,T16,NA,NA,25-Sep-13,9:22:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,NT,8.2,NA,NA,NA,NA,-56.22450638,0.801999986,NA,6.465899944,422.4196167,15.6978302,14.20319462,0.945071638,4.406610012,1.460318804,78.03458405,20.44496536,NA,6.662499905,4.993999958,NA,NA,4.62674284,NA,NA,NA,19.62999916,34.18740082,NA,10.04599953,NA,0.199000001,605054.9969,1.066190576,5.073682894,3069857.187,255587099.9,0.039222002,1,NA,NA
104931,USGS Watersheds Group,HON,104931-01,Water,59353,T16,NA,NA,7-Oct-13,8:40:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,12,0.85,NA,NA,NA,626.5655518,4.277999878,NA,55.28630066,1000.085815,11.9900465,281.384491,3.649650574,9.237311363,22.45947266,86.22665405,187.1341095,NA,1.150400043,3.119999886,NA,NA,7.306171417,NA,NA,NA,75.30000305,41.6576004,NA,3.709000111,NA,0.550999999,2049082.428,1.299161092,12.0120328,24613645.33,2049258270,0.045870671,2,NA,NA
104930,USGS Watersheds Group,HON,104930-16,Water,59333,T16,NA,NA,7-Oct-13,2:59:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,12.3,1.09,NA,NA,NA,851.0123291,7.353000164,NA,106.4459,1532.883179,23.56657982,407.2302246,3.587053537,10.66037846,36.9524231,86.13789368,275.9942932,NA,34.11460114,5.513000011,NA,NA,7.462184906,NA,NA,NA,110.3000031,67.0062027,NA,5.739999771,NA,0.75999999,2049082.428,2.089699133,18.41146305,37726605.4,3141003986,0.041278631,2,NA,NA
104921,USGS Watersheds Group,HON,104921-01,Water,59293,T16,NA,NA,9-Oct-13,9:35:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,9.3,0.87,NA,NA,NA,275.1610718,1.572000027,NA,77.47129822,1073.163086,16.78780174,160.8586884,2.854134321,6.634048462,17.56716728,74.04039001,176.9179077,NA,19.38349915,3.763000011,NA,NA,7.149091721,NA,NA,NA,51.70000076,41.47650146,NA,4.359000206,NA,0.559000015,1207157.471,1.293513222,12.88976406,15559974.98,1295476837,0.043367746,2,NA,NA
104931,USGS Watersheds Group,HON,104931-04,Water,59356,T16,NA,NA,15-Oct-13,9:20:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,9.5,0.74,NA,NA,NA,273.3381958,1.63499999,NA,39.46419907,688.0606689,10.13019848,151.3167572,1.958939433,8.05200386,8.775964737,81.75201416,99.84213257,NA,12.32489967,2.257999897,NA,NA,7.114126682,NA,NA,NA,43.09999847,37.17869949,NA,2.926000118,NA,0.361999989,612617.5941,1.159479167,8.264298124,5062854.434,421518071.6,0.043802872,2,NA,NA
104930,USGS Watersheds Group,HON,104930-02,Water,59316,T16,NA,NA,17-Oct-13,2:45:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,11.1,0.78,NA,NA,NA,236.1521912,1.217000008,NA,40.22850037,793.1680908,11.73330975,134.8312836,1.996461034,7.679971218,9.383168221,84.40533447,97.88049316,NA,12.52950001,2.994999886,NA,NA,6.995779037,NA,NA,NA,38.59999847,36.68360138,NA,3.375,NA,0.425000012,860527.9522,1.144038714,9.526743587,8198029.15,682543313,0.044611258,2,NA,NA
104930,USGS Watersheds Group,HON,104930-17,Water,59334,T16,NA,NA,20-Oct-13,8:33:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,8.6,1.19,NA,NA,NA,120.4974976,1.835000038,NA,67.27359772,1126.199707,20.49476433,84.63261414,2.431928396,5.037453651,11.69841766,82.88150024,152.1611786,NA,35.85820007,5.022999763,NA,NA,6.584849834,NA,NA,NA,34.59999847,37.66659927,NA,5.903999805,NA,0.561999977,3295475.566,1.174695128,13.52678702,44577196.12,3711363617,0.041547189,2,NA,NA
104930,USGS Watersheds Group,HON,104930-03,Water,59317,T16,NA,NA,22-Oct-13,12:30:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,8.7,0.89,NA,NA,NA,85.26531982,0.575999975,NA,55.04349899,739.3987427,13.81624794,77.17971802,1.53271234,5.049081802,9.43419075,83.12255096,124.8279266,NA,32.05789948,3.58100009,NA,NA,6.631220818,NA,NA,NA,31.29999924,35.49869919,NA,4.348999977,NA,0.375999987,1405797.549,1.107085582,8.880919835,12484775.34,1039444940,0.042337955,2,NA,NA
104931,USGS Watersheds Group,HON,104931-07,Water,59360,T16,NA,NA,30-Oct-13,12:25:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,5,NA,NA,NA,NA,45.08819199,1.20599997,NA,44.26639938,523.2640991,11.69198132,60.52238464,1.055322409,5.355633259,4.697705746,83.01499939,91.35704803,NA,28.55139923,3.279999971,NA,NA,6.487987518,NA,NA,NA,25.10000038,35.90110016,NA,4.059000015,NA,0.259000003,861541.8115,1.119635121,6.284926182,5414726.688,450813899.8,0.041209713,2,NA,NA
104945,USGS Watersheds Group,HON,104945-08,Water,59446,T16,NA,NA,31-Oct-13,1:43:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,6.3,0.94,NA,NA,NA,59.7856369,3.369999886,NA,46.02220154,607.5065918,15.43276882,69.54003143,1.288884521,6.158047676,7.551347733,88.77776337,103.2676468,NA,32.42169952,3.114000082,NA,NA,6.395993233,NA,NA,NA,27.39999962,35.58509827,NA,3.973999977,NA,0.305000007,1591979.684,1.10978008,7.296762936,11616298.36,967138152.2,0.041799358,2,NA,NA
104945,USGS Watersheds Group,HON,104945-09,Water,59447,T16,NA,NA,1-Nov-13,1:49:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,7.6,1.54,NA,NA,NA,340.2069397,6.078999996,NA,50.23320007,1137.339966,26.87603188,189.4685516,2.574421883,7.507017136,16.66000175,102.0918274,165.2333069,NA,55.39870071,3.303999901,NA,NA,7.129004478,NA,NA,NA,52.79999924,36.91690063,NA,4.125999928,NA,0.592999995,25626124.07,1.151314537,13.66059269,350068043.3,29145615081,0.043409536,2,NA,NA
104945,USGS Watersheds Group,HON,104945-10,Water,59448,T16,NA,NA,1-Nov-13,4:24:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,7.9,2.01,NA,NA,NA,471.2266541,8.821000099,NA,44.6271019,1521.052002,29.37137985,234.6788025,2.667765141,6.293024063,26.47454262,105.6088486,190.3681641,NA,56.24909973,3.720000029,NA,NA,7.446102142,NA,NA,NA,64.40000153,33.93439865,NA,4.625999928,NA,0.792999983,25626124.07,1.058300285,18.26935876,468172854.2,38978667323,0.043406011,2,NA,NA
104945,USGS Watersheds Group,HON,104945-11,Water,59449,T16,NA,NA,7-Nov-13,5:51:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,7,0.93,NA,NA,NA,79.58177948,3.117000103,NA,36.81679916,670.9174194,16.48124123,86.68334961,1.718741417,6.090288639,10.07333374,96.77883911,109.9407883,NA,42.0094986,2.391000032,NA,NA,6.564102173,NA,NA,NA,28.89999962,35.16540146,NA,3.269000053,NA,0.331999987,2187455.375,1.096691142,8.058390519,17627369.65,1467601915,0.041199292,2,NA,NA
104945,USGS Watersheds Group,HON,104945-12,Water,59451,T16,NA,NA,17-Nov-13,3:18:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,5,0.92,NA,NA,NA,40.27597046,0.991999984,NA,32.78030014,616.7151489,13.58075333,59.63494873,1.187336326,6.037897587,5.987900257,89.41160583,98.18797302,NA,41.47140121,3.181999922,NA,NA,6.162343502,NA,NA,NA,24.70000076,36.34489822,NA,4.431000233,NA,0.282000005,1270158.89,1.133475697,7.407366935,9408532.962,783326228.8,0.038070209,2,NA,NA
104945,USGS Watersheds Group,HON,104945-13,Water,59452,T16,NA,NA,18-Nov-13,3:12:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,6.3,1.53,NA,NA,NA,43.36238098,3.434999943,NA,30.07250023,933.1781006,22.28863907,64.98957825,1.968667746,5.148798943,9.643373489,103.4387665,115.3621521,NA,55.55899811,5.763999939,NA,NA,6.176618576,NA,NA,NA,26.5,31.2560997,NA,6.979000092,NA,0.497000009,11247681.97,0.974773108,11.20840411,126068564.7,10496090494,0.044341728,2,NA,NA
104945,USGS Watersheds Group,HON,104945-14,Water,59453,T16,NA,NA,18-Nov-13,4:25:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,6.2,1.73,NA,NA,NA,68.33450317,4.15199995,NA,27.05900002,1163.899902,24.87022591,66.37865448,2.12659502,4.972499371,12.01786041,105.0548553,124.9429474,NA,54.57460022,6.485000134,NA,NA,6.159646511,NA,NA,NA,27.60000038,30.84070015,NA,7.745999813,NA,0.617999971,11247681.97,0.961818186,13.97960414,157238141.4,13091175939,0.044207258,2,NA,NA
104944,USGS Watersheds Group,HON,104944-02,Water,59417,T16,NA,NA,18-Nov-13,1:45:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,6.4,1.34,NA,NA,NA,32.94064331,1.600999951,NA,30.20079994,884.5958862,20.18656921,53.49980164,1.947785854,4.67327404,7.781331062,114.3911285,123.3762894,NA,59.21620178,6.412000179,NA,NA,5.93254137,NA,NA,NA,25,33.67089844,NA,7.771999836,NA,0.456999987,11247681.97,1.050082596,10.62488303,119505305.2,9949653197,0.043012237,2,NA,NA
104971,USGS Watersheds Group,HON,104971-08,Water,59637,T16,NA,NA,15-Jan-14,3:15:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,1,0.98,NA,NA,NA,2.354413748,2.167000055,NA,12.66779995,478.178833,14.39792347,45.10886002,0.899932325,4.975677013,3.615692854,81.13865662,80.83737946,NA,75.45659637,4.480000019,NA,NA,5.512755871,NA,NA,NA,21.79999924,31.56459999,NA,6.360000134,NA,0.237000003,2405996.844,0.984394199,5.743406957,13818619.01,1150496763,0.041264707,2,NA,NA
104993,USGS Watersheds Group,HON,104993-01,Water,59690,T16,NA,NA,27-Feb-14,12:25:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,0.1,0.75,NA,NA,NA,15.92614174,0.256999999,NA,17.33169937,324.847229,10.34017372,50.05081177,0.761795521,6.536231041,4.66849947,81.33618927,70.4335556,NA,67.58820343,2.589999914,NA,NA,5.575922966,NA,NA,NA,22.29999924,37.23830032,NA,4.110000134,NA,0.151999995,443949.4856,1.161337917,3.901740743,1732175.795,144215760.2,0.038956969,2,NA,NA
105009,USGS Watersheds Group,HON,105009-02,Water,59724,T16,NA,NA,27-Mar-14,9:15:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,-0.3,0.67,NA,NA,NA,4.902212143,1.850000024,NA,16.05340004,275.5406494,8.889407158,50.66492462,0.751104236,6.992693901,5.053212166,85.75328827,59.60512161,NA,60.31060028,2.390000105,NA,NA,5.672323227,NA,NA,NA,21.89999962,41.49860001,NA,4.170000076,NA,0.135000005,331685.8601,1.294202402,3.309519312,1097720.76,91392937.3,0.040791424,3,NA,NA
105017,USGS Watersheds Group,HON,105017-01,Water,59776,T16,NA,NA,16-Apr-14,9:35:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,0.6,1.34,NA,NA,NA,1.760379314,0.546000004,NA,9.751700401,512.6984253,14.50842094,42.07272339,1.206397533,4.689035416,7.400030613,72.69875336,73.73422241,NA,64.57050323,4.570000172,NA,NA,5.449630737,NA,NA,NA,1.760379314,29.01919937,NA,6.610000134,NA,0.261000007,7578974.575,0.905011675,6.158021852,46671491.05,3885728330,0.042383742,3,NA,NA
105019,USGS Watersheds Group,HON,105019-08,Water,59787,T16,NA,NA,23-Apr-14,1:00:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,2.1,0.99,NA,NA,NA,2.567807913,0.507000029,NA,10.52340031,505.0551453,15.1484642,41.62283325,0.897337258,5.060822487,5.871753216,74.58018494,72.72080231,NA,61.21580124,5.059999943,NA,NA,5.401368141,NA,NA,NA,2.567807913,30.82320023,NA,7.300000191,NA,NA,1979801.149,0.961272423,6.0662184,12009906.16,999908757.1,NA,3,NA,NA
105040,USGS Watersheds Group,HON,105040-06,Water,59975,T16,NA,NA,30-Apr-14,3:15:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,3.9,1.08,NA,NA,NA,-3.943499565,3.720000029,NA,11.76720047,536.1028442,14.64254379,42.94778061,0.929095268,5.256953239,6.09326458,76.80162048,74.48031616,NA,60.03210068,3.980000019,NA,NA,5.380567551,NA,NA,NA,20.10000038,31.95339966,NA,6,NA,0.256999999,2389667.692,0.996519559,6.439132376,15387386.6,1281107646,0.039912209,3,NA,NA
105040,USGS Watersheds Group,HON,105040-07,Water,59976,T16,NA,NA,5-May-14,4:05:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,3.8,1.15,NA,NA,NA,10.39646912,2.920000076,NA,10.06729984,620.6033936,16.01856041,41.62988281,1.142040133,4.824557781,6.849443913,79.27155304,73.58365631,NA,60.25839996,4.449999809,NA,NA,5.404169559,NA,NA,NA,20.39999962,30.02420044,NA,6.309999943,NA,0.307000011,3442409.312,0.936354294,7.45406865,25659955.33,2136370901,0.041185563,3,NA,NA
105031,USGS Watersheds Group,HON,105031-01,Water,59771,T16,NA,NA,13-May-14,11:00:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Triplicate,9.2,0.8,NA,NA,NA,5.88440752,0.229000002,NA,11.51599979,501.0253906,14.76794243,38.66520691,0.921580076,4.667404175,3.865986586,73.21853638,70.34560394,NA,43.3227005,4.429999828,NA,NA,5.686215878,NA,NA,NA,20.10000038,37.09149933,NA,6.460000038,NA,0.261000007,694220.5406,1.156759686,6.017817008,4177692.176,347822117.5,0.04337121,3,NA,NA
105031,USGS Watersheds Group,HON,105031-02,Water,59792,T16,NA,NA,13-May-14,11:01:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Triplicate,9.2,0.8,NA,NA,NA,1.82398212,0.382999986,NA,11.88020039,503.0152893,13.80948257,40.30816269,0.743757844,4.831559658,4.483115196,74.91796112,72.41026306,NA,43.71640015,4.599999905,NA,NA,5.42377615,NA,NA,NA,19.55999947,36.36589813,NA,6.239999771,NA,0.246999994,694220.5406,1.134130614,6.041717685,4194284.517,349203546.1,0.040882412,3,NA,NA
105031,USGS Watersheds Group,HON,105031-03,Water,59813,T16,NA,NA,13-May-14,11:02:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Triplicate,9.2,0.8,NA,NA,NA,23.2696228,0.451999992,NA,11.20189953,501.9911804,13.8487587,40.70339584,0.678994954,4.901884556,4.683161259,75.49011993,72.8398056,NA,42.32089996,4.769999981,NA,NA,5.382120609,NA,NA,NA,19.62000084,35.69720078,NA,6.400000095,NA,0.25,694220.5406,1.113276182,6.029417111,4185745.206,348492588.6,0.041463378,3,NA,NA
105083,USGS Watersheds Group,HON,105083-17,Water,60074,T16,NA,NA,16-May-14,12:10:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,11.6,1.05,NA,NA,NA,20.05192757,9.590000153,NA,11.28670025,669.0440674,15.89883327,37.54246521,NA,4.435632706,8.826883316,70.18685913,70.06044769,NA,42.79100037,4.03000021,NA,NA,5.409018993,NA,NA,NA,18.96999931,28.45820045,NA,5.340000153,NA,0.365999997,13453141.42,0.887515997,8.035889684,108107960.3,9000744453,0.045545672,3,NA,NA
105083,USGS Watersheds Group,HON,105083-18,Water,60075,T16,NA,NA,16-May-14,2:25:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,10,1.46,NA,NA,NA,34.37607193,8.710000038,NA,10.40569973,973.2594604,21.74547386,42.73971558,NA,4.983742237,7.286945343,83.70794678,73.16488647,NA,47.62200165,6.150000095,NA,NA,5.252545357,NA,NA,NA,20.10000038,24.77599907,NA,7.71999979,NA,0.546000004,13453141.42,0.772680464,11.6898214,157264820.4,13093397156,0.046707301,3,NA,NA
105083,USGS Watersheds Group,HON,105083-19,Water,60076,T16,NA,NA,16-May-14,5:45:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,9.7,1.78,NA,NA,NA,14.57242393,7.090000153,NA,9.992199898,1046.986206,21.18191147,49.85462952,NA,5.051037312,8.296261787,83.87416077,70.13871002,NA,46.33969879,5.960000038,NA,NA,5.296952248,NA,NA,NA,20.39999962,24.48629951,NA,7.369999886,NA,0.572000027,13453141.42,0.763645704,12.5753535,169178008.9,14085253491,0.045485801,3,NA,NA
105083,USGS Watersheds Group,HON,105083-20,Water,60077,T16,NA,NA,17-May-14,8:05:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,8,1.18,NA,NA,NA,22.12350845,3.930000067,NA,9.461999893,716.5022583,16.83636856,41.384758,NA,4.678313732,5.264764309,93.11956787,73.2791748,NA,47.48180008,4.690000057,NA,NA,5.259077072,NA,NA,NA,19.96999931,30.43889999,NA,6.239999771,NA,0.356999993,8329834.714,0.949287385,8.605910113,71685808.81,5968345384,0.041483119,3,NA,NA
105083,USGS Watersheds Group,HON,105083-21,Water,60078,T16,NA,NA,12-Jun-14,4:55:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,12,0.85,NA,NA,NA,-2.833269596,2.769999981,NA,10.34819984,694.2885132,NA,NA,NA,NA,NA,NA,NA,NA,28.27860069,4.75,NA,NA,5.268679619,NA,NA,NA,17.87000084,30.4239006,NA,6.449999809,NA,0.351000011,767610.1018,0.948819604,8.339100775,6401177.995,532942876.3,0.042090871,3,NA,NA
105083,USGS Watersheds Group,HON,105083-22,Water,60079,T16,NA,NA,13-Jun-14,8:25:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,11.5,1.17,NA,NA,NA,34.90782547,1.75999999,NA,8.13809967,1065.794556,NA,NA,NA,NA,NA,NA,NA,NA,32.22890091,7.28000021,NA,NA,5.212769032,NA,NA,NA,18.85000038,26.33539963,NA,9.079999924,NA,0.565999985,6657028.136,0.821312947,12.80126063,85218352.17,7095024347,0.044214394,3,NA,NA
105084,USGS Watersheds Group,HON,105084-01,Water,60080,T16,NA,NA,13-Jun-14,6:05:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,11.7,1.45,NA,NA,NA,3.335118294,2.130000114,NA,7.497399807,985.2072754,NA,NA,NA,NA,NA,NA,NA,NA,36.11130142,6.789999962,NA,NA,5.200097561,NA,NA,NA,19.39999962,27.41309929,NA,8.479999542,NA,0.524999976,6657028.136,0.854922791,11.83332663,78774788.33,6558552552,0.04436622,3,NA,NA
105058,USGS Watersheds Group,HON,105058-01,Water,59996,T16,NA,NA,16-Jun-14,9:45:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,18.52644539,0.287,NA,10.7173996,642.4591675,16.87337494,41.06971359,NA,4.584122181,1.976546645,89.50762939,71.73181152,NA,26.32670021,4.309999943,NA,NA,5.242690086,NA,NA,NA,19.39999962,35.03229904,NA,5.960000038,NA,0.338,791763.1452,1.092540123,7.716578396,6109702.381,508675491.1,0.043801797,3,NA,NA
105084,USGS Watersheds Group,HON,105084-02,Water,60081,T16,NA,NA,17-Jun-14,9:20:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.2,0.82,NA,NA,NA,3.707165,1.00999999,NA,9.524000168,610.9119263,NA,NA,NA,NA,NA,NA,NA,NA,23.45840073,3.890000105,NA,NA,5.274593353,NA,NA,NA,16.79999924,31.9810009,NA,5.429999828,NA,0.30399999,673559.7334,0.997380349,7.337664416,4942355.288,411485674.2,0.041430075,3,NA,NA
105077,USGS Watersheds Group,HON,105077-14,Water,60257,T16,NA,NA,25-Jun-14,12:20:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.5,0.81,NA,NA,NA,6.934104919,4.480000019,NA,10.55920029,564.2446899,NA,NA,NA,NA,NA,NA,NA,NA,23.62700081,3.569999933,NA,NA,5.506883144,NA,NA,NA,16.79000092,33.14659882,NA,5.159999847,NA,0.282000005,8598164.892,1.033731446,6.777144143,58271002.84,4851468883,0.041610448,3,NA,NA
105077,USGS Watersheds Group,HON,105077-15,Water,60259,T16,NA,NA,25-Jun-14,11:45:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,12.5,1.21,NA,NA,NA,-9.096879005,3.339999914,NA,7.932400227,1038.493652,NA,NA,NA,NA,NA,NA,NA,NA,28.53210068,6.980000019,NA,NA,5.317045212,NA,NA,NA,18.67000008,27.29129982,NA,8.319999695,NA,0.558000028,8598164.892,0.851124273,12.47334941,107247915,8929139660,0.04473538,3,NA,NA
105077,USGS Watersheds Group,HON,105077-16,Water,60260,T16,NA,NA,25-Jun-14,7:50:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,12.8,1.65,NA,NA,NA,38.86910248,3.150000095,NA,7.271500111,1120.171753,NA,NA,NA,NA,NA,NA,NA,NA,28.0883007,6.75,NA,NA,5.304316998,NA,NA,NA,19.06999969,25.82209969,NA,8.390000343,NA,0.601000011,8598164.892,0.80530484,13.45438525,115683022.9,9631421440,0.044669452,3,NA,NA
105077,USGS Watersheds Group,HON,105077-17,Water,60261,T16,NA,NA,26-Jun-14,5:45:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,12.4,1.24,NA,NA,NA,22.48697662,2.440000057,NA,6.61920023,982.2764893,NA,NA,NA,NA,NA,NA,NA,NA,26.43709946,6.260000229,NA,NA,5.304971695,NA,NA,NA,18.87000084,28.20879936,NA,7.849999905,NA,0.499000013,3441704.699,0.879738012,11.79812495,40605662.1,3380705609,0.042294857,3,NA,NA
105077,USGS Watersheds Group,HON,105077-18,Water,60262,T16,NA,NA,8-Jul-14,9:45:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,15.1,0.81,NA,NA,NA,23.02478027,3.109999895,NA,11.80179977,695.2709351,NA,NA,NA,NA,NA,NA,NA,NA,19.59790039,4.289999962,NA,NA,5.370954514,NA,NA,NA,18.05999947,33.03110123,NA,6.130000114,NA,0.338999987,420112.2946,1.030129463,8.350900646,3508316.032,292091867.9,0.040594422,3,NA,NA
105069,USGS Watersheds Group,HON,105069-04,Water,60295,T16,NA,NA,22-Jul-14,11:10:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,NA,NA,NA,NA,NA,-2.059977293,0.667999983,NA,14.09689999,521.5073242,NA,NA,NA,NA,NA,NA,NA,NA,11.21409988,3.49000001,NA,NA,5.515592098,NA,NA,NA,17.81999969,38.74079895,NA,5.170000076,NA,0.273000002,261530.4218,1.208195819,6.263825555,1638180.939,136390030.5,0.04358359,3,NA,NA
105155,USGS Watersheds Group,HON,105155-03,Water,60487,T16,NA,NA,27-Jul-14,7:45:00,AM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.8,0.77,NA,NA,NA,20.87125587,2.130000114,NA,11.47679996,580.263916,NA,NA,NA,NA,NA,NA,NA,NA,17.33180046,3.769999981,NA,NA,5.513484955,NA,NA,NA,17.15999985,32.96929932,NA,5.380000114,NA,0.291999996,525958.3183,1.028202068,6.969551101,3665693.376,305194633.4,0.041896528,3,NA,NA
105155,USGS Watersheds Group,HON,105155-04,Water,60488,T16,NA,NA,3-Aug-14,6:30:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.8,1.2,NA,NA,NA,3.419128656,1.409999967,NA,7.142000198,1249.158081,NA,NA,NA,NA,NA,NA,NA,NA,21.10860062,8.090000153,NA,NA,5.302303791,NA,NA,NA,18.60000038,24.50180054,NA,10.39999962,NA,0.660000026,1700054.045,0.76412913,15.00364031,25506999.4,2123636249,0.043989326,3,NA,NA
105138,USGS Watersheds Group,HON,105138-08,Water,60432,T16,NA,NA,18-Aug-14,1:30:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,12.1,0.78,NA,NA,NA,18.9832077,0.155000001,NA,9.907600403,743.09552,NA,NA,NA,NA,NA,NA,NA,NA,11.03880024,5.019999981,NA,NA,5.363892078,NA,NA,NA,17.55999947,35.93320084,NA,7.019999981,NA,0.370000005,654910.2527,1.120636234,8.925321835,5845284.778,486660874.8,0.041455088,3,NA,NA
105162,USGS Watersheds Group,HON,105162-07,Water,60544,T16,NA,NA,21-Aug-14,11:55:00,PM,NA,NA,,Automatic,NA,NA,NA,NA,NA,NA,Regular,13.3,1.26,NA,NA,NA,5.722872734,0.308999985,NA,6.170599937,1066.502319,NA,NA,NA,NA,NA,NA,NA,NA,12.79759979,7.210000038,NA,NA,5.281839848,NA,NA,NA,18.20000076,29.98189926,NA,9.220000267,NA,0.541000009,2685195.427,0.935035062,12.80976157,34396713.18,2863767149,0.042233418,3,NA,NA
105172,USGS Watersheds Group,HON,105172-02,Water,60572,T16,NA,NA,23-Sep-14,10:30:00,AM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,9.4,0.7,NA,NA,NA,7.335703373,0.500999987,NA,12.47910023,669.3021851,NA,NA,NA,NA,NA,NA,NA,NA,13.66399956,4.699999809,NA,NA,5.330403328,NA,NA,NA,17.89999962,36.34479904,NA,6.300000191,NA,0.338999987,430600.7467,1.133472604,8.038989936,3461595.069,288202020.7,0.042169475,3,NA,NA
105187,USGS Watersheds Group,HON,105187-01,Water,60596,T16,NA,NA,16-Oct-14,12:52:00,PM,NA,NA,,Manual,NA,NA,NA,NA,NA,NA,Regular,12.8,1.4,NA,NA,NA,13.54982948,0.504000008,NA,15.5010004,1234.113037,NA,NA,NA,NA,NA,NA,NA,NA,29.30489922,7.900000095,NA,NA,5.180407047,NA,NA,NA,21.89999962,30.34289932,NA,9.520000458,NA,0.626999974,NA,0.946293445,14.82293425,NA,NA,0.042299316,3,NA,NA
