Source,Date_Time_Sampled,Source.1,Date_Sampled,Time_Sampled,Client_Sample_ID.x,MeHg,MeHg_.ng.mL.,THg,X,Lab_No,Client,Project,Sample_Number,Matrix,Client_Sample_ID.y,State,Date_Sampled.y,Watershed,Plot_Transect,Pit,Horizon,Depth,Collection_Method,Lat_Degree,Lat_Min,Lat_Sec,Long_Degree,Long_Min,Long_Sec,Sample_Type,Temp,Stage,Record_Number,Flow,Lysimeter_Vol,Acid.Neutralizing.Capacity,Ammonium,Calcium,Chloride,Dissolved.Organic.Carbon,Filtered.Aluminum,Filtered.Aluminum..0_1.um.,Filtered.Calcium,Filtered.Iron,Filtered.Magnesium,Filtered.Potassium,Filtered.Silicon,Filtered.Sodium,Iron,Magnesium,Nitrate,Organic.Monomeric.Aluminum,Organic.Monomeric.Iron,Oxygen.18,pH,Potassium,Silicon,Sodium,Specific.Conductance,Sulfate,Total.Aluminum,Total.Monomeric.Aluminum,Total.Monomeric.Iron,UV254,Sug,DOCmg,SUVA,NO3mg,spT16,spT6,spT8,TMTT16,TMTT6,TMTT8
T6P,6/20/2016 14:30,GM16014,6/20/2016,2:30:00 PM,62392,0.194237183,NA,0.92,NA,105631,USGS Watersheds Group,HON,105631-04,Water,62426,NA,6/20/2016,2:30:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,19.5,NA,NA,NA,NA,114.0400009,1.710000038,NA,4.611999989,589.4225464,8.009934425,NA,61.62621689,4.230644703,15.14317799,5.060040474,23.49234009,18.36789131,NA,NA,5.645899773,1.399999976,NA,NA,6.392827034,NA,NA,NA,16.72999954,15.30910015,NA,1.730000019,NA,0.335000008,0.477439581,7.07955543,0.047319357,0.350073451,NA,6,NA,NA,27,NA
T6P,6/21/2016 14:10,GM16019,6/21/2016,2:10:00 PM,62372,1.455515127,NA,2.45,NA,105632,USGS Watersheds Group,HON,105632-04,Water,62417,NA,6/21/2016,2:10:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,18.1,NA,NA,NA,NA,1715.51001,0.957000017,NA,45.76179886,2782.848877,6.550113201,NA,316.3429565,3.887742519,147.0419312,22.27216339,25.37501335,871.6912231,NA,NA,0.746299982,1.200000048,NA,NA,7.321060181,NA,NA,NA,159.1999969,23.59639931,NA,2.390000105,NA,0.629000008,0.735892696,33.42480364,0.018818361,0.046274256,NA,7,NA,NA,28,NA
T6P,6/21/2016 17:30,GM16021,6/21/2016,5:30:00 PM,62366,0.411004967,NA,2.36,NA,105632,USGS Watersheds Group,HON,105632-06,Water,62419,NA,6/21/2016,5:30:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,17.3,NA,NA,NA,NA,1206.530029,1.269999981,NA,21.51779938,1182.733276,12.41047192,NA,308.451355,4.159259319,140.5191498,13.09375763,19.01140976,362.6528015,NA,NA,0,0.713,NA,NA,7.336111546,NA,NA,NA,109.5999985,15.29979992,NA,1.470000029,NA,0.465000004,0.477149538,14.20581184,0.032733082,0,NA,7,NA,NA,28,NA
T6P,6/22/2016 8:50,GM16024,6/22/2016,8:50:00 AM,62424,0.160082714,NA,1.33,NA,105633,USGS Watersheds Group,HON,105633-03,Water,62430,NA,6/22/2016,8:50:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,14.8,NA,NA,NA,NA,441.6499939,0.367000014,NA,5.992400169,637.4052734,7.198814869,NA,144.3791504,4.208374023,80.15461731,6.823412895,27.32441521,60.62390137,NA,NA,4.780900002,0.628000021,NA,NA,7.018670559,NA,NA,NA,44.40000153,15.85509968,NA,1.129999995,NA,0.351999998,0.494467478,7.655876063,0.045977756,0.296439227,NA,7,NA,NA,28,NA
T6P,6/22/2016 8:51,GM16025,6/22/2016,8:51:00 AM,62425,0.16734365,NA,1.31,NA,105633,USGS Watersheds Group,HON,105633-04,Water,62431,NA,6/22/2016,8:51:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,14.8,NA,NA,NA,NA,419.3200073,0.505999982,NA,7.264800072,637.2553711,6.485983372,NA,142.3123169,3.773416519,79.31982422,6.687792778,26.91493225,60.37070847,NA,NA,4.634399891,0.58099997,NA,NA,7.070349693,NA,NA,NA,45.20000076,15.16349983,NA,1.120000005,NA,0.352999985,0.472898794,7.654075586,0.046119219,0.287355502,NA,7,NA,NA,28,NA
T6P,6/22/2016 8:52,GM16026,6/22/2016,8:52:00 AM,62426,0.155946592,NA,1.02,NA,105633,USGS Watersheds Group,HON,105633-05,Water,62432,NA,6/22/2016,8:52:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,14.8,NA,NA,NA,NA,462.4500122,0.43599999,NA,6.196000099,621.1862183,6.681762218,NA,147.6248169,4.267365456,82.9141922,6.774385929,26.3776741,62.55793762,NA,NA,4.511099815,0.566999972,NA,NA,7.08682251,NA,NA,NA,46.20000076,15.04069996,NA,1.169999957,NA,0.345999986,0.469069077,7.461068959,0.04637405,0.279710293,NA,7,NA,NA,28,NA
T6P,6/22/2016 13:50,GM16029,6/22/2016,1:50:00 PM,62415,0.196041341,NA,1.53,NA,105633,USGS Watersheds Group,HON,105633-08,Water,62435,NA,6/22/2016,1:50:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,16.7,NA,NA,NA,NA,429.0799866,0.216999993,NA,5.965300083,608.2892456,7.054574966,NA,142.5680695,4.759392262,79.25364685,5.902760983,28.99563217,55.82903671,NA,NA,3.024600029,0.593999982,NA,NA,7.113746166,NA,NA,NA,42.90000153,16.43029976,NA,1.090000033,NA,0.342999995,0.512406043,7.306163393,0.046946664,0.187540022,NA,7,NA,NA,28,NA
T6P,6/23/2016 13:00,GM16036,6/23/2016,1:00:00 PM,62430,0.407544307,NA,0.98,NA,105634,USGS Watersheds Group,HON,105634-08,Water,62445,NA,6/23/2016,1:00:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,16.7,NA,NA,NA,NA,407.2200012,0.760999978,NA,5.229899883,595.2007446,10.84707546,NA,140.3484039,4.759255409,79.32843781,4.964923859,23.83170319,39.31163406,NA,NA,2.865999937,0.611000001,NA,NA,7.129993916,NA,NA,NA,41.5,15.32590008,NA,1.029999971,NA,0.340999991,0.477963514,7.14895738,0.047699262,0.177706039,NA,7,NA,NA,28,NA
T6P,6/24/2016 7:25,GM16040,6/24/2016,7:25:00 AM,62434,0.767961417,NA,2.05,NA,105635,USGS Watersheds Group,HON,105635-03,Water,62449,NA,6/24/2016,7:25:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,14.5,NA,NA,NA,NA,355.2399902,0.647000015,NA,5.422599792,623.6506958,5.843822002,NA,123.0927124,3.835428715,73.84388733,4.689945698,24.04648972,33.1455574,NA,NA,3.888000011,0.63499999,NA,NA,7.039304733,NA,NA,NA,37.09999847,15.36540031,NA,1.039999962,NA,0.333999991,0.479195394,7.490669803,0.044588802,0.241075052,NA,7,NA,NA,28,NA
T6P,6/28/2016 12:15,GM16045,6/28/2016,12:15:00 PM,62442,0.956900423,NA,2.54,NA,105651,USGS Watersheds Group,HON,105651-08,Water,62475,NA,6/28/2016,12:15:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,18.4,NA,NA,NA,NA,414.5599976,2.769999981,NA,5.745900154,664.5147095,4.317056656,NA,141.1953735,1.576444387,83.4393158,5.431471348,15.79597282,27.58114624,NA,NA,4.18419981,0.759000003,NA,NA,7.046267986,NA,NA,NA,49.29999924,11.30200005,NA,1.200000048,NA,0.368000001,0.352471544,7.981487557,0.046106694,0.259440891,NA,7,NA,NA,28,NA
T6P,7/26/2016 15:40,gdm16052,7/26/2016,15:40,62449,1.153049371,NA,NA,NA,105665,USGS Watersheds Group,HON,105665-07,Water,62596,NA,7/26/2016,3:40:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,22,NA,NA,NA,NA,155.2180786,1.730000019,NA,1.350900054,691.8572998,7.305674553,NA,66.94800568,4.789236546,33.76736832,1.72471869,22.61150742,13.51343918,NA,NA,2.030900002,1.019999981,NA,NA,6.610537529,NA,NA,NA,19.20000076,9.625800133,NA,1.370000005,NA,0.381000012,0.30019648,8.309899466,0.045848932,0.125925752,NA,7,NA,NA,28,NA
T6P,8/24/2016 17:45,gdm16062,8/24/2016,17:45,62598,0.818391157,NA,2.34,NA,105659,USGS Watersheds Group,HON,105659-10,Water,62682,NA,8/24/2016,5:45:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,19.7,NA,NA,NA,NA,66.55197906,2.150000095,NA,3.863500118,761.237854,7.168232918,NA,47.56161118,4.238958359,21.54210663,3.987898111,41.94814682,15.69835377,NA,NA,1.7852,1.600000024,NA,NA,6.643313885,NA,NA,NA,14.77000046,9.794199944,NA,2.099999905,NA,0.419,0.305448306,9.143229446,0.045826259,0.110691147,NA,7,NA,NA,28,NA
T6P,9/19/2016 13:55,gdm16070,9/19/2016,13:55,62683,0.731072324,NA,2.7,NA,105732,USGS Watersheds Group,HON,105732-08,Water,62779,NA,9/19/2016,1:55:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,17.3,NA,NA,NA,NA,34.33395767,0.759000003,NA,6.687799931,703.9633179,6.629724026,NA,40.36805725,3.604387522,15.95722771,4.931063652,60.15860748,20.92058563,NA,NA,3.111500025,NA,NA,NA,6.254225731,NA,NA,NA,13.73999977,13.91489983,NA,NA,NA,0.349000007,0.43395914,8.455304874,0.041275863,0.192928248,NA,7,NA,NA,28,NA
T8,5/14/2012 15:35,GM12013,5/14/2012,3:35:00 PM,,0,NA,1.43,NA,104554,USGS Watersheds Group,HON,104554-03,Water,57959,NA,5/14/2012,2:35:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,10.7,0.74,NA,NA,NA,5.485583782,3.161999941,NA,5.13079977,272.1852722,10.81769371,NA,31.7092514,0.425112903,13.54092693,5.719411373,89.85159302,29.22305298,NA,NA,46.10089874,1.868000031,NA,NA,5.268757343,NA,NA,NA,17.63999939,32.44300079,NA,4.081999779,NA,NA,1.011788579,3.26921787,NA,2.858481616,NA,NA,1,NA,NA,1
T8,7/9/2012 15:00,GM12014,7/9/2012,3:00:12 PM,,0.06,NA,1.79,NA,104592,USGS Watersheds Group,HON,104592-06,Water,58147,NA,7/9/2012,1:50:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,16.5,NA,NA,NA,NA,67.24868774,0.907999992,NA,6.769299984,282.0765686,14.62768936,NA,61.03715515,0.904000759,27.6595459,9.737008095,248.9649048,68.52081299,NA,NA,32.72660065,0.962000012,NA,NA,6.147108555,NA,NA,NA,21.89999962,44.38069916,NA,1.536000013,NA,0.125,1.384085425,3.388022252,0.036894681,2.029209601,NA,NA,1,NA,NA,1
T8,9/25/2012 10:00,GM12015,9/25/2012,10:00:48 AM,,0.1,NA,1.91,NA,104645,USGS Watersheds Group,HON,104645-07,Water,58423,NA,9/25/2012,10:00:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,8.4,0.53,NA,NA,NA,392.4969482,0.21,NA,5.604899883,396.5673828,9.313720703,NA,200.394455,1.412927747,29.83358383,6.311301231,167.680481,45.13643646,NA,NA,11.62930012,0.354999989,NA,NA,7.371184826,NA,NA,NA,44.09999847,39.51160049,NA,1.639999986,NA,0.209000006,1.232234539,4.763171659,0.043878328,0.721073591,NA,NA,2,NA,NA,2
T8,6/11/2013 16:45,GM13004,6/11/2013,4:45:00 PM,58943,0.111,NA,2.75,NA,104839,USGS Watersheds Group,HON,104839-03,Water,58942,NA,6/11/2013,4:45:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,10.4,1.19,NA,NA,NA,-7.199426651,0.749000013,NA,5.26429987,580.2305908,17.11515808,NA,37.66924286,1.067142725,11.00638199,2.286098242,64.2593689,20.68437958,NA,NA,9.02120018,5.102000237,NA,NA,5.565555573,NA,NA,NA,14.43000031,25.42679977,NA,6.802999973,NA,0.296000004,0.792976759,6.969150832,0.042472894,0.559358615,NA,NA,2,NA,NA,2
T8,7/9/2013 8:55,GM13011,7/9/2013,8:55:00 AM,,1.319,NA,2.11,NA,104857,USGS Watersheds Group,HON,104857-02,Water,59003,NA,7/9/2013,8:55:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,14.4,0.83,NA,NA,NA,174.3589478,0,NA,4.600999832,445.4576416,12.20565319,NA,120.0408325,1.068774581,15.2250948,1.50854075,87.93702698,26.14385796,NA,NA,5.663499832,0.896000028,NA,NA,6.760000229,NA,NA,NA,25.89999962,28.92670059,NA,1.745000005,NA,0.214000002,0.902126948,5.350392659,0.039997065,0.351164741,NA,NA,3,NA,NA,3
T8,7/30/2013 13:30,GM13020,7/30/2013,1:30:00 PM,59139,0.071,NA,1.81,NA,104872,USGS Watersheds Group,HON,104872-02,Water,59140,NA,7/30/2013,1:30:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,14.6,0.64,NA,NA,NA,302.6444092,NA,NA,5.665299892,471.9926147,13.48838425,NA,167.3517303,1.343284249,23.73566437,5.199899197,139.6219788,39.81367493,NA,NA,12.47859955,0.811999977,NA,NA,7.289999962,NA,NA,NA,37.29999924,31.19140053,NA,1.687000036,NA,0.234999999,0.972755357,5.669104276,0.041452756,0.773734317,NA,NA,3,NA,NA,3
T8,9/24/2013 13:35,GM13029,9/24/2013,1:35:00 PM,59189,0.007,NA,1.57,NA,104916,USGS Watersheds Group,HON,104916-04,Water,59273,NA,9/24/2013,1:35:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,9,NA,NA,NA,NA,225.2563171,0.800000012,NA,6.102300167,384.5030212,6.199094772,NA,118.7310867,1.232326865,26.2016468,4.719223499,152.3290558,41.43261719,NA,NA,12.42070007,0.683000028,NA,NA,7.1484828,NA,NA,NA,34,36.01240158,NA,1.633999944,NA,0.202999994,1.12310624,4.618266587,0.043955885,0.770144266,NA,NA,3,NA,NA,3
T8,2/28/2014 12:30,GM14005,2/28/2014,12:30:00 PM,59637,NA,NA,0.3,NA,104993,USGS Watersheds Group,HON,104993-03,Water,59620,NA,2/28/2014,12:30:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,-0.1,0.77,NA,NA,NA,104.8239365,0.911000013,NA,5.660399914,205.8686829,7.520339012,NA,79.91265106,0.643664181,23.86513138,4.900869846,113.8690109,36.19994354,NA,NA,54.86750031,0.0427,NA,NA,6.749669552,NA,NA,NA,25.29999924,35.78680038,NA,1.029999971,NA,0.096000001,1.116070494,2.472689178,0.038824128,3.40205387,NA,NA,4,NA,NA,4
T8,2/28/2014 12:31,GM14006,2/28/2014,12:31:00 PM,59638,0.034444444,NA,0.26,NA,104993,USGS Watersheds Group,HON,104993-04,Water,59621,NA,2/28/2014,12:31:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,-0.1,0.77,NA,NA,NA,81.55887604,0.869000018,NA,5.866099834,204.478241,6.315369606,NA,81.72640991,0.518926322,24.10629272,5.28357935,113.2055283,36.74412155,NA,NA,54.84859848,0.084899999,NA,NA,6.777595043,NA,NA,NA,25.70000076,34.93700027,NA,1.00999999,NA,0.097000003,1.089568073,2.455988578,0.039495299,3.400881864,NA,NA,4,NA,NA,4
T8,2/28/2014 12:32,GM14007,2/28/2014,12:32:00 PM,59690,NA,NA,0.25,NA,104993,USGS Watersheds Group,HON,104993-05,Water,59622,NA,2/28/2014,12:32:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Triplicate,-0.1,0.77,NA,NA,NA,97.52823639,0.356999993,NA,6.166800022,206.0851593,6.454250813,NA,79.69760895,0.501922548,23.56339645,5.466072559,111.3490753,36.0482254,NA,NA,55.0340004,-0.018200001,NA,NA,6.73307085,NA,NA,NA,25.89999962,35.19540024,NA,0.931999981,NA,0.096000001,1.097626703,2.475289277,0.038783346,3.412377691,NA,NA,4,NA,NA,4
T8,3/27/2014 10:15,GM14019,3/27/2014,10:15:00 AM,59723,0.033333333,NA,1.62,NA,105009,USGS Watersheds Group,HON,105009-04,Water,59726,NA,3/27/2014,10:15:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,0.1,0.64,NA,NA,NA,424.967926,0.092299998,NA,6.715199947,349.5671082,5.502541065,NA,180.3275146,0.644827008,31.22018814,7.498681545,136.2540894,124.1509247,NA,NA,44.6590004,0.35800001,NA,NA,7.336231709,NA,NA,NA,53.5,42.28340149,NA,1.840000033,NA,0.138999999,1.318677732,4.198651263,0.033105869,2.769076854,NA,NA,4,NA,NA,4
T8,5/13/2014 14:15,GM14030,5/13/2014,2:15:00 PM,59873,0.007777778,NA,1.39,NA,105031,USGS Watersheds Group,HON,105031-07,Water,59874,NA,5/13/2014,2:15:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,11.6,0.77,NA,NA,NA,155.775589,0.152999997,NA,5.993999958,294.7154236,8.313158989,NA,104.3310013,0.702278972,15.95774746,5.729409695,76.52196503,26.47326469,NA,NA,32.00939941,1.169999957,NA,NA,6.580645561,NA,NA,NA,26.20000076,29.95350075,NA,1.340000033,NA,0.178000003,0.934149407,3.539827565,0.050284936,1.984739609,NA,NA,4,NA,NA,4
T8,6/16/2014 11:45,GM14039,6/16/2014,11:45:00 AM,59997,NA,NA,0.87,NA,105058,USGS Watersheds Group,HON,105058-04,Water,59999,NA,6/16/2014,11:45:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,12.3,0.79,NA,NA,NA,104.7992477,0.773000002,NA,5.883600235,382.9293823,8.976015091,NA,83.37309265,0.71702373,15.78394699,3.79645133,78.37407684,25.00370026,NA,NA,17.14410019,1.090000033,NA,NA,6.290696144,NA,NA,NA,21.5,29.3383007,NA,1.789999962,NA,0.193000004,0.914963378,4.599365606,0.04196231,1.063018218,NA,NA,4,NA,NA,4
T8,7/22/2014 12:35,GM14047,7/22/2014,12:35:00 PM,60294,0.0542,NA,0.97,NA,105069,USGS Watersheds Group,HON,105069-05,Water,60120,NA,7/22/2014,12:35:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,NT,16.3,0.58,NA,NA,NA,461.007843,0.0265,NA,5.88710022,293.1001892,6.183693886,NA,231.3268738,0.824642479,39.79773712,6.093603134,170.241745,53.7696991,NA,NA,24.11750031,0.122000001,NA,NA,7.150310993,NA,NA,NA,59.20000076,37.97660065,NA,1.559999943,NA,0.153999999,1.184363033,3.520426982,0.043744693,1.495403195,NA,NA,4,NA,NA,4
T8,7/22/2014 12:36,GM14048,7/22/2014,12:36:00 PM,60303,0.0722,NA,0.58,NA,105069,USGS Watersheds Group,HON,105069-06,Water,60121,NA,7/22/2014,12:36:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,NT,16.3,0.58,NA,NA,NA,470.3390808,0.319000006,NA,6.122099876,294.7903442,5.293539524,NA,236.0462341,0.907399535,39.59156799,6.591149807,170.9645691,53.47734833,NA,NA,24.56159973,0.273000002,NA,NA,7.148087978,NA,NA,NA,59.29999924,37.79930115,NA,1.279999971,NA,0.151999995,1.178833655,3.540727437,0.04292903,1.522939535,NA,NA,4,NA,NA,4
T8,7/22/2014 12:37,GM14049,7/22/2014,12:37:00 PM,60293,0.0556,NA,0.57,NA,105069,USGS Watersheds Group,HON,105069-07,Water,60122,NA,7/22/2014,12:37:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,NT,16.3,0.58,NA,NA,NA,467.5344849,0.136000007,NA,5.897799969,297.2381897,5.97779417,NA,235.1839905,0.735708952,40.58833694,6.407209396,173.5500641,53.62273026,NA,NA,24.25979996,0.143000007,NA,NA,7.181057453,NA,NA,NA,58.79999924,38.34880066,NA,1.389999986,NA,0.150999993,1.195970705,3.570128514,0.042295394,1.504226471,NA,NA,4,NA,NA,4
T8,9/23/2014 14:10,GM14060,9/23/2014,2:10:00 PM,60570,0.0285,NA,0.77,NA,105172,USGS Watersheds Group,HON,105172-07,Water,60620,NA,9/23/2014,2:10:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,NT,10,NA,NA,NA,NA,122.461113,0.451000005,NA,5.637000084,385.3023071,7.323459625,NA,84.75926971,1.009205461,24.9281559,4.570321083,136.6558228,38.40934372,NA,NA,8.94410038,0.811999977,NA,NA,6.57047081,NA,NA,NA,24.60000038,33.45159912,NA,1.220000029,NA,0.185,1.043243384,4.627866811,0.039975221,0.55457805,NA,NA,4,NA,NA,4
T8,6/9/2015 11:25,GM15008,6/9/2015,11:25:00 AM,59784,0.090551181,NA,1.509,NA,105328,USGS Watersheds Group,HON,105328-01,Water,61255,NA,6/9/2015,11:25:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,11.6,NA,NA,NA,NA,24.58175659,0.568000019,NA,4.893099785,530.4161377,13.57940769,NA,43.70610046,0.954681039,14.92679119,2.960873127,79.86643219,24.30560303,NA,NA,8.68200016,2.50999999,NA,NA,6.140037537,NA,NA,NA,14.56000042,25.31500053,NA,3.269999981,NA,0.273999989,0.789490115,6.370829332,0.043008528,0.538326552,NA,NA,4,NA,NA,4
T8,6/15/2015 13:25,GM15014,6/15/2015,1:25:00 PM,61292,0.01,NA,0.95,NA,105330,USGS Watersheds Group,HON,105330-05,Water,61274,NA,6/15/2015,1:25:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,12.6,0.88,NA,NA,NA,25.00502014,0,NA,4.54610014,439.9708252,12.51830292,NA,43.40675354,0.927137315,14.81286335,1.063579917,77.0944519,22.83353996,NA,NA,6.797800064,2.210000038,NA,NA,6.145576954,NA,NA,NA,14.35000038,26.30130005,NA,3.019999981,NA,0.228,0.820249495,5.284490496,0.043145124,0.421496913,NA,NA,4,NA,NA,4
T8,6/17/2015 11:25,GM15017,6/17/2015,11:25:00 AM,61262,0.077380952,NA,1.011,NA,105327,USGS Watersheds Group,HON,105327-02,Water,61288,NA,6/17/2015,11:25:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,13,NA,NA,NA,NA,320.693573,0,NA,6.231200218,475.8641968,13.72884083,NA,-0.138173819,0.967282712,-0.010237846,0.311986953,0.100635163,0.706938446,NA,NA,6.109200001,1.149999976,NA,NA,7.006001949,NA,NA,NA,51.29999924,76.36519623,NA,1.539999962,NA,0.232999995,2.381574808,5.715605857,0.040765581,0.378800335,NA,NA,5,NA,NA,5
T8,6/20/2015 10:45,GM15027,6/20/2015,10:45:00 AM,61275,0.090551181,NA,1.337,NA,105372,USGS Watersheds Group,HON,105372-01,Water,61361,NA,7/21/2015,11:20:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,15.5,0.62,NA,NA,NA,393.7437439,0.712000012,NA,5.929999828,390.647583,7.793365002,NA,205.5548401,1.084242582,29.5934639,4.930589676,158.161438,46.34270859,NA,NA,14.65620041,0.400999993,NA,NA,6.860097885,NA,NA,NA,47.40000153,35.26919937,NA,1.070000052,NA,0.204999998,1.099928251,4.692068931,0.043690747,0.908756241,NA,NA,5,NA,NA,5
T8,6/25/2015 11:50,GM15033,6/25/2015,11:50:00 AM,61294,0.07495069,NA,0.932,NA,105342,USGS Watersheds Group,HON,105342-03,Water,61312,NA,6/25/2015,11:50:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,13,0.83,NA,NA,NA,140.4786987,0,NA,4.963699818,432.6605835,13.16004086,NA,115.6666794,1.021919608,14.07064629,2.38328433,78.03397369,26.84142876,NA,NA,5.659800053,1.330000043,NA,NA,6.849062443,NA,NA,NA,26.5,35.47480011,NA,1.629999995,NA,0.209000006,1.10634025,5.196687167,0.040217931,0.350935336,NA,NA,5,NA,NA,5
T8,6/30/2015 12:15,GM15040,6/30/2015,12:15:00 PM,61306,0.091428571,NA,1.033,NA,105352,USGS Watersheds Group,HON,105352-02,Water,61327,NA,6/30/2015,12:15:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,11,0.9,NA,NA,NA,100.9160919,0.676999986,NA,4.588399887,435.2250061,12.87892151,NA,86.70484161,1.188585162,12.75588799,2.786013603,74.04792786,23.56804848,NA,NA,4.262599945,1.429999948,NA,NA,6.767822266,NA,NA,NA,20.10000038,30.07029915,NA,1.820000052,NA,0.207000002,0.937791959,5.227488453,0.039598366,0.264302083,NA,NA,5,NA,NA,5
T8,7/13/2015 10:55,GM15046,7/13/2015,10:55:00 AM,61314,0.062977099,NA,0.929,NA,105345,USGS Watersheds Group,HON,105345-03,Water,61338,NA,7/13/2015,10:55:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,14.9,0.65,NA,NA,NA,344.7240906,0.629000008,NA,5.065400124,354.2879639,7.66744709,NA,194.161026,0.90626955,25.64513588,4.156210423,139.5398865,43.2038269,NA,NA,13.33220005,0.801999986,NA,NA,6.969643116,NA,NA,NA,45.79999924,37.60359955,NA,1.360000014,NA,0.167999998,1.172730377,4.255353471,0.039479681,0.826661731,NA,NA,5,NA,NA,5
T8,7/21/2015 11:20,GM15056,7/21/2015,11:20:00 AM,61336,0.143426295,NA,0.863,NA,105372,USGS Watersheds Group,HON,105372-01,Water,61361,NA,7/21/2015,11:20:00,AM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,15.5,0.62,NA,NA,NA,393.7437439,0.712000012,NA,5.929999828,390.647583,7.793365002,NA,205.5548401,1.084242582,29.5934639,4.930589676,158.161438,46.34270859,NA,NA,14.65620041,0.400999993,NA,NA,6.860097885,NA,NA,NA,47.40000153,35.26919937,NA,1.070000052,NA,0.204999998,1.099928251,4.692068931,0.043690747,0.908756241,NA,NA,5,NA,NA,5
T8,9/21/2015 13:35,GM15065,9/21/2015,1:35:00 PM,61362,0.040160643,NA,0.643,NA,105404,USGS Watersheds Group,HON,105404-08,Water,61640,NA,9/21/2015,1:35:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,12.2,0.42,NA,NA,NA,420.5968628,0.463999987,NA,5.873600006,397.6164551,4.972373486,NA,203.6367798,0.843725979,39.39162827,7.614971161,210.2897949,56.00344849,NA,NA,11.46940041,0.455000013,NA,NA,6.73662281,NA,NA,NA,49.79999924,42.04140091,NA,1.389999986,NA,0.194999993,1.311130545,4.775772068,0.040831093,0.711159025,NA,NA,5,NA,NA,5
T8,5/31/2016 15:05,GM16008,5/31/2016,3:05:00 PM,61640,0.009017775,NA,0.8,NA,105615,USGS Watersheds Group,HON,105615-08,Water,62373,NA,5/31/2016,3:05:00,PM,NA,NA,NA,Manual,NA,NA,NA,NA,NA,NA,Regular,14.2,0.65,NA,NA,NA,283.3399963,1.090000033,NA,5.887000084,320.4344482,5.517447948,NA,142.5017853,0.804573774,37.52426147,7.342271328,147.7962189,46.0974617,NA,NA,18.12859917,0.317999989,NA,NA,6.847136021,NA,NA,NA,37.70000076,37.06309891,NA,0.861000001,NA,0.158999994,1.155873972,3.848738823,0.041312233,1.124061979,NA,NA,5,NA,NA,5
